example_id,context_id,domain,context,question,claim,claim_gold_label,existing_atom_count,gold_atom_count,gold_atom_1,gold_atom_1_nli,gold_atom_2,gold_atom_2_nli,gold_atom_3,gold_atom_3_nli,gold_atom_4,gold_atom_4_nli,gold_atom_5,gold_atom_5_nli,decomposition_complete,faithful_to_claim,annotation_status,annotator_id,review_notes
finance_stress_0127,devfs_b4_fin_004,finance,"Gayrimenkul sertifikaları, bir gayrimenkul projesinin belirli bağımsız bölümlerini veya bu bölümlerin belirli alan birimlerini temsil edecek biçimde ihraç edilebilir. Sertifikalar halka arz yoluyla ya da halka arz edilmeksizin nitelikli yatırımcılara satılabilir ve düzenleme kapsamında borsada işlem görmeleri gerekir. Yeterli sertifikayı biriktirerek projedeki bağımsız bölümün teslimini istemek asli edim olarak adlandırılır. Konut veya ticari alan teslimini tercih etmeyen yatırımcı için sertifikaların nakit karşılığının ödenmesi ise tali edimdir. Düzenleme, tali edimi seçen yatırımcıya en az sertifikaların ihraç değerinin ödenmesini öngörür. İhraçtan sağlanan fonlar, inşaat ilerleme raporlarında belirtilen tamamlanma oranına göre ihraççıya aktarılır. Böylece proje finansmanı ile yatırımcı hakları birlikte düzenlenir. Sertifikaların borsada işlem görmesi, yatırımcının proje tamamlanmadan önce alım veya satım yapabilmesine imkân verir.",Gayrimenkul sertifikalarında asli ve tali edim ne anlama gelir? İhraçtan elde edilen gelirler nasıl kullanılır?,Bağımsız bölüm tercihleri proje ilerlemesinin yarısında yeniden açılır. Sertifika sahiplerine örnek daire ziyareti için randevu verilir.,unverifiable,2,,,,,,,,,,,,,,pending,,
finance_stress_0130,devv2_ma_fin_007,finance,"Borsa İstanbul Borçlanma Araçları Piyasası, sabit getirili menkul kıymetlerin birinci ve ikinci el işlemlerinin düzenli ve şeffaf bir ortamda gerçekleştirilmesini sağlayan pazarlardan oluşur. Kesin Alım Satım Pazarı, repo-ters repo pazarları, nitelikli yatırımcıya ihraç pazarı, uluslararası tahvil pazarı ve diğer uzmanlaşmış pazarlar bu yapı içinde yer alır. Türk lirası veya döviz cinsinden borçlanma araçları, kira sertifikaları, likidite senetleri ve Borsa tarafından uygun görülen diğer araçlar işlem görebilir. İşlemler elektronik ortamda ve çok fiyat-sürekli müzayede yöntemiyle yürütülür. Türkiye Cumhuriyet Merkez Bankası, yetkili bankalar ve Borsa üyeleri belirlenen koşullarla piyasada işlem yapabilir. Takas işlemleri Takasbank tarafından gerçekleştirilir. Piyasa, yatırımcıların doğrudan taraf olduğu perakende satış platformu değil, yetkilendirilmiş piyasa katılımcılarının işlem yaptığı organize bir altyapıdır. Pazar kuralları araç ve işlem türüne göre farklılaşabilir.",Borçlanma Araçları Piyasası hangi pazarlardan oluşur ve işlemler kimler aracılığıyla yürütülür?,Piyasa yatırımcıların kredi limitlerini hesaplar. Takasbank borçlanma aracının kupon oranını onaylar.,unverifiable,2,,,,,,,,,,,,,,pending,,
finance_stress_0153,devv2_fin_gyo,finance,"Gayrimenkul yatırım ortaklıkları, gayrimenkullere, gayrimenkul projelerine, gayrimenkule dayalı haklara ve izin verilen sermaye piyasası araçlarına yatırım yapabilen sermaye piyasası kurumlarıdır. Ortaklık, portföyündeki taşınmazlardan kira geliri veya alım satım kazancı elde edebilir. Payları satın alan yatırımcı ortaklık kâr dağıtırsa payına düşen temettüyü alma, genel kurula katılma ve bilgi edinme gibi ortaklık haklarına sahip olur. Gayrimenkul yatırım ortaklığı paylarına yatırım, borsada işlem yapmaya yetkili bir yatırım kuruluşuna talimat verilerek gerçekleştirilebilir. Ortaklığın faaliyet ve finansal raporları kamuya açıklanır. Yapı, yatırımcıya belirli bir taşınmazın doğrudan tapusunu vermez; yatırım ortaklığının payına sahip olmayı sağlar.",Gayrimenkul yatırım ortaklığı hangi varlıklara yatırım yapar ve pay sahiplerine hangi hakları sağlar?,GYO payı sahibine portföydeki projelerde ön alım hakkı verir. Ortaklık yatırımcı adına kira sözleşmesi imzalar.,unverifiable,,,,,,,,,,,,,,,pending,,
finance_stress_0156,devfs_b2_fin_005,finance,"Kredi kartlarında yıllık üyelik ücreti, sözleşmede bu ücretin alınabileceğinin belirtilmesi koşuluyla tahsil edilebilir. Bununla birlikte bankalar, yıllık üyelik ücreti bulunmayan bir kredi kartı türünü müşterilerine sunmak zorundadır. Kart hiç kullanılmamışsa yıllık üyelik ücreti alınamaz. Kesintisiz olarak en az 180 gün hareket görmeyen kredi kartı hareketsiz kart kabul edilir ve hareketsiz kaldığı sürece bu karta yıllık üyelik ücreti yansıtılamaz. Sanal kredi kartlarından ve banka kartlarından da yıllık üyelik ücreti alınmaz. Bir takvim yılında kayıp veya çalıntı gibi nedenlerle gerçekleştirilen ilk iki kart yenilemesi ücretsizdir; ikiden fazla yenileme talebinde ücret alınabilir. Ek kartın üyelik ücreti ise asıl kart ücretinin yarısını aşamaz. Bu kurallar, kart türü ve kullanım durumuna göre ücret alınabilecek ve alınamayacak hâlleri birbirinden ayırır.","Kredi kartı üyelik ücreti hangi kartlardan alınabilir, hangi durumlarda alınamaz?",Ücretsiz kart talebi mobil bankacılıktan ayrıca onaylanır. Kart değişiminde eski üyelik dönemi yeni karta aktarılır.,unverifiable,2,,,,,,,,,,,,,,pending,,
finance_stress_0157,devv2_ma_fin_003,finance,"Varlığa dayalı menkul kıymet ve ipoteğe dayalı menkul kıymet ihraçları, belirli alacak veya ipotek havuzlarından doğan nakit akımlarının sermaye piyasası aracına dönüştürülmesine dayanır. Varlığa dayalı menkul kıymet ihracı için varlık finansmanı fonu, ipoteğe dayalı menkul kıymet ihracı için ise konut finansmanı fonu kurulması gerekir. Fonun kurulması için kurucunun yetkili organ kararı alması ve fon içtüzüğü ile gerekli belgeler üzerinden Sermaye Piyasası Kuruluna başvurması öngörülür. İhracın yurt içinde halka arz, halka arz edilmeksizin satış veya yurt dışında satış gibi biçimlerine göre izahname ya da ihraç belgesi hazırlanır. Fon kuruluş başvurusu ile menkul kıymet ihraç başvurusu birlikte veya ayrı zamanlarda yapılabilir. Bu araçlarda yatırımcının geri ödemesi, dayanak varlık veya ipotek havuzunun oluşturduğu nakit akımlarıyla ilişkilidir. Kuruluş ve ihraç belgelerinin kapsamı, satış yöntemine ve dayanak varlıkların niteliğine göre ilgili düzenlemeler çerçevesinde farklılaşabilir.",Varlığa ve ipoteğe dayalı menkul kıymetler hangi fonlar üzerinden ihraç edilir ve başvuru süreci nasıl yürütülür?,Fon portföyüne aynı tür alacaklar alınır. Dayanak varlık havuzu bağımsız derecelendirme notu taşır.,unverifiable,2,,,,,,,,,,,,,,pending,,
finance_stress_0185,devfs_b1_fin_005,finance,"Aracı kurumların kuruluş ve faaliyet izni süreçleri Sermaye Piyasası Kurulunun düzenlemeleri çerçevesinde yürütülür. Yeni bir aracı kurum kurulması için kuruluş başvuru formu ile istenen beyan, taahhüt ve diğer belgelerin sunulması gerekir. Kuruluş izninden sonra yatırım hizmeti veya faaliyeti yürütülebilmesi için ilgili faaliyet izni başvurusu ayrıca yapılır. Emir iletimine aracılık, işlem aracılığı, portföy aracılığı, bireysel portföy yöneticiliği, yatırım danışmanlığı ve halka arza aracılık gibi hizmetler farklı izin kapsamlarına sahip olabilir. Kurul, başvuruların ilan edilen güncel formlar ve ekler kullanılarak yapılmasını ister. Gerekli bilgi, belge veya biçim şartları eksik olduğunda başvuru işleme alınmayabilir; eksik dosya, kendiliğinden olumlu karar verilmiş sayılmaz. Bir kurum yalnız sahip olduğu yetki belgesinin kapsadığı yatırım hizmet ve faaliyetlerini sunabilir.",Aracı kurumların kuruluş ve faaliyet izni başvurularında dosyanın eksiksiz olması neden önemlidir?,Başvurular planlanan şube sayısına bağlı olarak farklı komisyonlarda incelenir. Karar gerekçesi elektronik bildirimle iletilir.,unverifiable,1,,,,,,,,,,,,,,pending,,
finance_stress_0190,devv2_repair_fin_003,finance,"Ödeme kuruluşları, 6493 sayılı Kanun kapsamındaki ödeme hizmetlerini sunmak üzere Türkiye Cumhuriyet Merkez Bankasından faaliyet izni alan kuruluşlardır. Bir kuruluş yalnız izin belgesinde yer alan hizmetleri yürütebilir. Ödeme hesabının işletilmesi, para transferi, ödeme aracının kabulü, fatura ödemesine aracılık ve ödeme emri başlatma gibi hizmetler mevzuatta ayrı faaliyet türleri olarak düzenlenir. Ödeme kuruluşları mevduat veya katılım fonu kabul edemez ve topladıkları müşteri fonlarını kendi finansman ihtiyaçları için kullanamaz. Müşteri fonlarının korunmasına ilişkin hesap ve güvence yükümlülükleri bulunur. Faaliyet izni bulunmayan bir kişinin ödeme hizmeti sunması yasaktır. Kuruluşlar bilgi sistemleri, iç kontrol, risk yönetimi, güvenlik ve raporlama şartlarına uymalı; izin kapsamındaki değişiklikler için de düzenleyici kuruma başvurmalıdır.",Ödeme kuruluşlarının faaliyet izni ve müşteri fonlarına ilişkin temel sınırlar nelerdir?,Ödeme kuruluşu kullanıcıların sigorta poliçelerini yönetir. Kuruluşlar arası hizmet ücretleri ortak tarifeyle belirlenir.,unverifiable,2,,,,,,,,,,,,,,pending,,
finance_stress_0191,devfs_b2_fin_002,finance,"Faktoring faaliyetleri 6361 sayılı Kanun ve ilgili düzenlemelere tabidir. Faktoring sözleşmesinin konusu, mal veya hizmet satışından doğan ve fatura ile belgelendirilen alacaklar olabileceği gibi, belirlenen usullere göre belgelendirilebilen gelecekteki alacaklar da olabilir. Müşteri, bu alacakları faktoring şirketine devreder. Faktoring şirketinin sunduğu hizmet yalnız alacağı satın almaktan ibaret değildir. Sözleşme; tahsilat yapılması, borçlu ve müşteri hesaplarının tutulması, müşteriye finansman sağlanması veya alacağın ödenmeme riskine karşı faktoring garantisi verilmesi işlevlerinden birini ya da birkaçını içerebilir. Bu nedenle her faktoring işleminde bütün hizmetlerin birlikte sunulması zorunlu değildir. İşlemin temel dayanağı, mal veya hizmet satışına bağlı bir alacağın devredilmesidir. Sözleşmede hangi işlevlerin üstlenileceği, müşteri ile faktoring şirketi arasındaki ilişkinin kapsamına göre belirlenir. Bu nedenle faktoring, tek tip ve değişmez bir hizmet paketi olarak değerlendirilmez.",Faktoring sözleşmesi hangi alacağa dayanır ve hangi hizmetleri sağlayabilir?,Alacak devrinden önce borçluya elektronik bilgilendirme yapılır. Tahsilat raporu ay sonunda satıcıya gönderilir.,unverifiable,2,,,,,,,,,,,,,,pending,,
legal_stress_0023,devv2_repair_leg_002,legal,"Web Tapu sistemi, taşınmaz maliklerinin tapu bilgilerine elektronik ortamda erişmesini ve bazı işlemleri müdürlüğe gitmeden başlatmasını sağlar. Malik, gerekli ödemeleri yaparak resmî geçerliliği bulunan güncel tapu senedi, ipotek belgesi ve tapu kayıt örneği alabilir. Taşınmaz bilgilerinin başka bir kişi tarafından incelenmesi için yetki verilebilir. İşlem başvurusu ve gerekli belgeler internet üzerinden tapu müdürlüğüne gönderilebilir; böylece süreç imza aşamasına kadar ilerletilebilir. Malik, taşınmazına kendisi gelmeden işlem yapılmamasına yönelik beyan tesis edebilir veya bu beyanı kaldırabilir. Emlakçıya tapu bilgilerini görüntüleme ve başvuru yapma yetkisi verilip sonradan iptal edilebilir. Sistem başvuruyu başlatmayı kolaylaştırır, ancak imza veya mevzuatın zorunlu tuttuğu kimlik doğrulama aşamalarını kendiliğinden ortadan kaldırmaz.",Web Tapu üzerinden hangi işlemler yapılabilir ve sistemin sınırı nedir?,Web Tapu maliklerin taşınmaz bilgilerini görmesine izin vermez. Tapu müdürlüğüne elektronik belge gönderilmesini engeller.,contradicted,2,,,,,,,,,,,,,,pending,,
legal_stress_0037,devfs_b3_leg_005,legal,"Mağdura Yaklaşım Kılavuzu, adli süreçte mağdurlarla temas eden görevlilerin ortak, özenli ve mağdur odaklı bir yaklaşım geliştirmesine yardımcı olmak amacıyla hazırlanmıştır. Kılavuz, mağdurun bireysel özelliklerinin ve kırılganlık durumunun dikkate alınmasını, iletişim sırasında saygılı ve anlaşılır bir dil kullanılmasını ve ikincil örselenmeye yol açabilecek davranışlardan kaçınılmasını vurgular. Çocuklar, yaşlılar, engelliler ve şiddet mağduru kadınlar gibi grupların ihtiyaçları farklı olabileceğinden tek tip yaklaşım yerine duruma uygun tutum önerilir. Kılavuzdan hâkim ve savcıların yanı sıra avukatlar, kolluk görevlileri ve sağlık çalışanları da yararlanabilir. Metin, mağdurun beyanının doğruluğu hakkında hüküm veren bir yargı kararı değildir; mağdurla temas ve hizmet sunumu sırasında uygulanacak mesleki yaklaşım için rehberlik sağlar. Görevlilerin mağduru süreç ve hakları konusunda anlaşılır biçimde bilgilendirmesi, güven ilişkisini güçlendiren temel unsurlardandır.",Mağdura Yaklaşım Kılavuzu kimlere yöneliktir ve hizmet sunumunda hangi ilkeleri öne çıkarır?,Kılavuz yalnız hâkim ve savcılara yöneliktir. Mağdurun bireysel özellikleri ve kırılganlık durumu görüşmelerde dikkate alınmaz.,contradicted,2,,,,,,,,,,,,,,pending,,
legal_stress_0046,devfs_b1_leg_004,legal,"Merkezi Sicil Kayıt Sistemi, şirketler ve ticari işletmelere ilişkin sicil işlemlerinin elektronik ortamda yürütülmesi için kurulan merkezi bir bilgi sistemidir. Sistem; kuruluş, değişiklik ve terkin işlemlerinin hazırlanmasını, ticaret sicili kayıtlarının tutulmasını ve tescil veya ilan edilmesi gereken içeriklerin elektronik ortamda saklanmasını destekler. MERSİS’in ikinci temel işlevi, tüzel kişiler ve diğer ekonomik birimleri tekil bir numarayla ortak bir yapıda birleştirerek kamu kurumlarının ihtiyaç duyduğu tüzel kişilik bilgilerine tek noktadan erişimini kolaylaştırmaktır. Sistem yalnızca bir belge arşivi değildir; elektronik başvuru, e-imza ile karar oluşturma ve farklı kamu veri tabanlarıyla bilgi paylaşımı gibi süreçleri de destekler. Bununla birlikte MERSİS üzerinden başvuru yapılması, kanunda aranan maddi kuruluş şartlarını veya ticaret sicili incelemesini ortadan kaldırmaz.",MERSİS’in şirket ve ticari işletme işlemlerindeki temel işlevi nedir?,MERSİS’te şirket sicil işlemleri kâğıt ortamında yürütülür. Sistem elektronik başvuruya kapalıdır.,contradicted,1,,,,,,,,,,,,,,pending,,
legal_stress_0051,devv2_leg_unfair_terms,legal,"Tüketici mevzuatında yazılı düzenlenmesi öngörülen sözleşme ve bilgilendirmelerin en az on iki punto büyüklüğünde, açık, sade, anlaşılabilir ve okunabilir biçimde hazırlanması gerekir. Bunların bir örneği kâğıt veya kısa mesaj, elektronik posta ve benzeri kalıcı veri saklayıcıları üzerinden tüketiciye verilmelidir. Sözleşmede bulunması gereken bir şartın eksik olması her durumda sözleşmeyi geçersiz kılmaz; eksikliğin sözleşmeyi düzenleyen tarafından derhâl giderilmesi gerekir. Satıcı, sağlayıcı veya kredi veren, sözleşme kurulduktan sonra hükümleri tüketicinin aleyhine tek taraflı olarak değiştiremez. Tüketiciyle müzakere edilmeden sözleşmeye konulan ve taraflar arasında önemli dengesizliğe yol açan hükümler haksız şart olarak değerlendirilebilir.",Tüketici sözleşmesindeki bir hüküm hangi durumda haksız şart sayılır ve sözleşme metni nasıl hazırlanmalıdır?,Sözleşmedeki her eksiklik sözleşmeyi kendiliğinden geçersiz kılar. Tüketiciye bir örnek verilmez.,contradicted,,,,,,,,,,,,,,,pending,,
legal_stress_0056,devv2_ma_leg_009,legal,"Şikâyet, suçtan zarar gören kişinin maruz kaldığı eylemi Cumhuriyet başsavcılığına veya kolluk makamlarına bildirerek olayın araştırılmasını ve failin cezalandırılmasını istemesidir. Şikâyetçi kişinin faili tanıması şart değildir; kimliği bilinmeyen fail hakkında da başvuru yapılabilir. İhbar ise suç oluşturduğu düşünülen bir olayın veya şüphelinin yetkili makamlara bildirilmesidir ve herkes ihbarda bulunabilir. Soruşturulması şikâyete bağlı suçlarda genel şikâyet süresi, kişinin fiili ve faili öğrendiği tarihten itibaren altı aydır; kamu adına takip edilen suçlar bu sınırlamaya tabi değildir. Şikâyete bağlı suçlarda şikâyetten vazgeçme karar verilinceye kadar mümkün olabilir ve ceza sürecini etkileyebilir. Kamu adına takip edilen suçlarda ise vazgeçme soruşturma veya davanın mutlaka sona ermesi sonucunu doğurmaz. Acil ve devam eden olaylarda 112 aranabilir. Başvurunun niteliği yetkili makamın izleyeceği süreci belirler.",Şikâyet ile ihbar arasındaki fark nedir ve şikâyete bağlı suçlarda süre ne zaman başlar?,Şikâyet başvurusu failin kimliğinin eksiksiz bilinmesine bağlıdır. Suç şüphesini öğrenen üçüncü kişiler ihbarda bulunamaz.,contradicted,2,,,,,,,,,,,,,,pending,,
